seed,episode,total_steps,ret,length,terminal_cause,n_awake,n_nrem,n_rem,mean_overload,mean_recall
1,354,6577,-97.515625,13,overload,13,0,0,0.8088942307692307,0.9230769230769231
1,355,6595,-95.621875,18,energy,16,0,2,0.6345486111111112,1.0
1,356,6608,-97.903125,13,overload,11,2,0,0.6694711538461539,0.9807692307692307
1,357,6622,-97.146875,14,overload,13,0,1,0.7176339285714286,1.0
1,358,6647,-97.225,25,energy,19,2,4,0.625,1.0
1,359,6658,-97.865625,11,overload,10,0,1,0.7059659090909091,1.0
1,360,6670,-97.865625,12,overload,11,1,0,0.73046875,1.0
1,361,6686,-96.13125,16,overload,15,0,1,0.689453125,0.9375
1,362,6699,-98.590625,13,overload,11,2,0,0.7223557692307693,0.9711538461538461
1,363,6708,-97.421875,9,overload,9,0,0,0.7135416666666666,1.0
1,364,6717,-97.421875,9,overload,9,0,0,0.7135416666666666,0.9166666666666666
1,365,6726,-97.5625,9,overload,9,0,0,0.7291666666666666,0.9861111111111112
1,366,6742,-96.334375,16,overload,15,1,0,0.7021484375,0.90625
1,367,6751,-99.2,9,overload,7,1,1,0.6666666666666666,1.0
1,368,6765,-97.45,14,overload,12,1,1,0.6607142857142857,1.0
1,369,6783,-97.64375,18,overload,15,2,1,0.6857638888888888,0.9513888888888888
1,370,6802,-94.51875,19,energy,16,0,3,0.537828947368421,1.0
1,371,6822,-96.446875,20,overload,16,2,2,0.60234375,0.98125
1,372,6832,-97.0,10,overload,10,0,0,0.7,1.0
1,373,6856,-97.321875,24,energy,20,2,2,0.705078125,0.9739583333333334
1,374,6880,-97.9375,24,energy,19,2,3,0.6848958333333334,0.9895833333333334
1,375,6904,-96.55625,24,energy,20,2,2,0.6731770833333334,0.96875
1,376,6935,-99.075,31,energy,19,3,9,0.5443548387096774,1.0
1,377,6949,-97.79375,14,overload,12,1,1,0.6852678571428571,0.9732142857142857
1,378,6971,-97.475,22,energy,16,2,4,0.5852272727272727,1.0
1,379,6982,-97.334375,11,overload,10,0,1,0.6576704545454546,0.9545454545454546
1,380,6994,-96.225,12,overload,11,0,1,0.59375,0.9791666666666666
1,381,7012,-95.428125,18,energy,17,0,1,0.6848958333333334,0.9652777777777778
1,382,7026,-96.75625,14,overload,13,0,1,0.6897321428571429,0.9910714285714286
1,383,7043,-97.80625,17,overload,13,0,4,0.6121323529411765,1.0
1,384,7057,-98.8,14,overload,11,0,3,0.6785714285714286,1.0
1,385,7069,-97.625,12,overload,12,0,0,0.8020833333333334,0.8645833333333334
1,386,7090,-97.103125,21,overload,17,2,2,0.6525297619047619,0.9940476190476191
1,387,7099,-98.553125,9,overload,8,1,0,0.7170138888888888,0.9444444444444444
1,388,7117,-94.44375,18,energy,17,0,1,0.6302083333333334,1.0
1,389,7123,-98.625,6,overload,6,0,0,0.7708333333333334,0.9583333333333334
1,390,7137,-97.8875,14,overload,12,0,2,0.6919642857142857,0.9910714285714286
1,391,7147,-98.396875,10,overload,9,1,0,0.7296875,0.9625
1,392,7156,-97.6875,9,overload,9,0,0,0.7430555555555556,0.9861111111111112
1,393,7171,-96.271875,15,overload,14,0,1,0.678125,0.9666666666666667
1,394,7192,-95.153125,21,energy,19,1,1,0.6644345238095238,0.9702380952380952
1,395,7212,-95.540625,20,energy,16,0,4,0.55703125,0.9875
1,396,7223,-98.5125,11,overload,9,2,0,0.6647727272727273,0.9659090909090909
1,397,7239,-96.60625,16,overload,14,1,1,0.650390625,0.9765625
1,398,7259,-96.4,20,energy,16,0,4,0.6,1.0
1,399,7280,-95.509375,21,energy,17,1,3,0.5766369047619048,1.0
1,400,7293,-96.328125,13,overload,13,0,0,0.7175480769230769,0.9903846153846154
1,401,7323,-97.759375,30,energy,21,4,5,0.5953125,1.0
1,402,7334,-96.990625,11,overload,10,0,1,0.6264204545454546,0.9772727272727273
1,403,7347,-98.715625,13,overload,11,1,1,0.7319711538461539,0.9615384615384616
1,404,7365,-95.29375,18,energy,16,0,2,0.6163194444444444,0.9930555555555556
1,405,7393,-97.503125,28,energy,20,3,5,0.5965401785714286,0.9821428571428571
1,406,7403,-97.484375,10,overload,10,0,0,0.7484375,0.95
1,407,7412,-97.890625,9,overload,9,0,0,0.765625,0.8888888888888888
1,408,7421,-97.81875,9,overload,8,0,1,0.6354166666666666,1.0
1,409,7439,-95.16875,18,energy,16,0,2,0.609375,0.9930555555555556
1,410,7461,-96.7125,22,energy,18,1,3,0.6505681818181818,0.9886363636363636
1,411,7481,-96.353125,20,energy,16,0,4,0.59765625,1.0
1,412,7490,-97.25,9,overload,9,0,0,0.6944444444444444,0.9861111111111112
1,413,7506,-97.33125,16,overload,13,1,2,0.626953125,1.0
1,414,7524,-98.4625,18,overload,14,2,2,0.6701388888888888,1.0
1,415,7542,-96.840625,18,energy,16,0,2,0.7022569444444444,0.9305555555555556
1,416,7561,-95.70625,19,energy,16,0,3,0.600328947368421,0.9736842105263158
1,417,7571,-98.50625,10,overload,9,1,0,0.740625,0.9125
1,418,7592,-97.3125,21,overload,16,2,3,0.6101190476190477,0.9761904761904762
1,419,7612,-96.296875,20,energy,15,0,5,0.53984375,1.0
1,420,7630,-95.29375,18,energy,16,0,2,0.6163194444444444,0.9930555555555556
1,421,7638,-98.015625,8,overload,8,0,0,0.751953125,0.96875
1,422,7656,-96.5125,18,energy,16,0,2,0.6840277777777778,0.9791666666666666
1,423,7676,-95.665625,20,energy,16,0,4,0.56328125,0.9875
1,424,7688,-98.778125,12,overload,10,1,1,0.71484375,0.9583333333333334
1,425,7706,-96.20625,18,overload,15,0,3,0.6059027777777778,1.0
1,426,7726,-95.415625,20,energy,16,0,4,0.55078125,1.0
1,427,7742,-99.40625,16,overload,11,1,4,0.619140625,1.0
1,428,7754,-96.990625,12,overload,11,0,1,0.6575520833333334,1.0
1,429,7769,-97.028125,15,overload,13,0,2,0.6552083333333333,1.0
1,430,7781,-97.765625,12,overload,12,0,0,0.8138020833333334,0.9583333333333334
1,431,7788,-98.34375,7,overload,7,0,0,0.7633928571428571,0.9642857142857143
1,432,7801,-97.475,13,overload,12,0,1,0.7211538461538461,0.9519230769230769
1,433,7820,-97.915625,19,overload,15,2,2,0.6587171052631579,0.9736842105263158
1,434,7840,-95.96875,20,energy,15,0,5,0.5234375,1.0
1,435,7853,-97.25625,13,overload,12,0,1,0.7043269230769231,0.9326923076923077
1,436,7871,-95.303125,18,energy,17,0,1,0.6779513888888888,0.9861111111111112
1,437,7887,-95.959375,16,overload,15,0,1,0.6787109375,0.9921875
1,438,7904,-99.296875,17,overload,12,1,4,0.6351102941176471,0.9632352941176471
1,439,7914,-97.78125,10,overload,10,0,0,0.778125,1.0
1,440,7934,-96.953125,20,energy,15,0,5,0.57265625,0.99375
1,441,7943,-97.453125,9,overload,9,0,0,0.7170138888888888,0.9861111111111112
1,442,7963,-95.4,20,energy,16,0,4,0.55,0.9875
1,443,7970,-98.09375,7,overload,7,0,0,0.7276785714285714,0.9107142857142857
1,444,7983,-97.35,13,overload,12,0,1,0.7115384615384616,0.9615384615384616
1,445,8003,-95.0875,20,energy,16,0,4,0.534375,1.0
1,446,8015,-96.9375,12,overload,12,0,0,0.7447916666666666,0.9583333333333334
1,447,8025,-97.640625,10,overload,10,0,0,0.7640625,0.9875
1,448,8043,-96.48125,18,energy,16,0,2,0.6822916666666666,0.9236111111111112
1,449,8061,-97.85625,18,overload,16,2,0,0.7586805555555556,1.0
1,450,8080,-96.753125,19,energy,16,0,3,0.6554276315789473,1.0
1,451,8095,-96.16875,15,overload,13,0,2,0.5979166666666667,0.9833333333333333
1,452,8124,-97.13125,29,overload,23,4,2,0.6734913793103449,0.9612068965517241
1,453,8135,-98.303125,11,overload,10,1,0,0.7457386363636364,0.9886363636363636
1,454,8145,-97.375,10,overload,10,0,0,0.7375,1.0
1,455,8157,-97.053125,12,overload,11,1,0,0.6627604166666666,0.9583333333333334
1,456,8168,-97.475,11,overload,10,1,0,0.6704545454545454,0.9431818181818182
1,457,8189,-98.15,21,energy,17,1,3,0.7023809523809523,0.9761904761904762
1,458,8208,-95.253125,19,energy,16,0,3,0.5764802631578947,0.9671052631578947
1,459,8226,-95.5125,18,energy,16,0,2,0.6284722222222222,1.0
1,460,8240,-98.3,14,overload,11,2,1,0.6428571428571429,0.9910714285714286
1,461,8250,-98.63125,10,overload,9,1,0,0.753125,0.925
1,462,8270,-96.275,20,energy,16,0,4,0.59375,1.0
1,463,8275,-98.578125,5,overload,5,0,0,0.715625,1.0
1,464,8293,-94.646875,18,energy,17,0,1,0.6414930555555556,0.9722222222222222
1,465,8308,-96.475,15,overload,14,0,1,0.6916666666666667,0.95
1,466,8319,-98.5375,11,overload,10,0,1,0.7670454545454546,0.9545454545454546
1,467,8333,-98.54375,14,overload,12,1,1,0.7388392857142857,0.9821428571428571
1,468,8345,-96.375,12,overload,12,0,0,0.6979166666666666,0.9791666666666666
1,469,8353,-98.140625,8,overload,8,0,0,0.767578125,1.0
1,470,8361,-99.1625,8,overload,7,0,1,0.7578125,0.96875
1,471,8368,-98.484375,7,overload,7,0,0,0.7834821428571429,0.9642857142857143
1,472,8384,-96.60625,16,overload,14,1,1,0.650390625,0.9921875
1,473,8401,-98.01875,17,overload,14,2,1,0.6893382352941176,1.0
1,474,8411,-98.115625,10,overload,9,1,0,0.7015625,0.8625
1,475,8428,-96.35625,17,overload,15,0,2,0.65625,1.0
1,476,8441,-96.803125,13,overload,12,1,0,0.6694711538461539,0.9615384615384616
1,477,8455,-96.953125,14,overload,14,0,0,0.7823660714285714,0.9285714285714286
1,478,8468,-97.109375,13,overload,13,0,0,0.7776442307692307,0.9423076923076923
1,479,8489,-97.05,21,energy,18,1,2,0.7023809523809523,1.0
1,480,8512,-95.71875,23,energy,18,1,4,0.5747282608695652,0.9836956521739131
1,481,8530,-96.66874999999999,18,energy,16,0,2,0.6927083333333334,0.9236111111111112
1,482,8540,-97.71875,10,overload,10,0,0,0.771875,0.9375
1,483,8554,-97.559375,14,overload,12,1,1,0.6685267857142857,1.0
1,484,8572,-96.325,18,energy,16,0,2,0.6736111111111112,0.9930555555555556
1,485,8590,-97.590625,18,energy,16,0,2,0.7439236111111112,0.9930555555555556
1,486,8599,-98.078125,9,overload,9,0,0,0.7864583333333334,0.9861111111111112
1,487,8614,-97.771875,15,overload,14,1,0,0.778125,0.9166666666666666
1,488,8618,-98.875,4,overload,4,0,0,0.71875,1.0
1,489,8628,-97.625,10,overload,10,0,0,0.7625,0.9625
1,490,8641,-98.209375,13,overload,12,0,1,0.7776442307692307,0.9615384615384616
1,491,8652,-97.046875,11,overload,11,0,0,0.7315340909090909,1.0
1,492,8669,-96.2875,17,overload,16,0,1,0.7169117647058824,0.9338235294117647
1,493,8677,-97.53125,8,overload,8,0,0,0.69140625,0.953125
1,494,8690,-97.046875,13,overload,13,0,0,0.7728365384615384,0.9519230769230769
1,495,8696,-98.28125,6,overload,6,0,0,0.7135416666666666,0.9583333333333334
1,496,8714,-96.028125,18,energy,16,0,2,0.6571180555555556,0.9236111111111112
1,497,8725,-97.996875,11,overload,9,0,2,0.6178977272727273,0.9659090909090909
1,498,8737,-99.4625,12,overload,8,1,3,0.5885416666666666,1.0
1,499,8749,-98.5125,12,overload,10,1,1,0.6927083333333334,0.9479166666666666
1,500,8772,-97.25,23,energy,18,2,3,0.6413043478260869,0.9891304347826086
1,501,8788,-97.053125,16,overload,15,1,0,0.7470703125,0.859375
1,502,8804,-98.075,16,overload,14,1,1,0.7421875,0.953125
1,503,8810,-99.740625,6,overload,5,1,0,0.7734375,1.0
1,504,8818,-98.6,8,overload,7,0,1,0.6875,1.0
1,505,8831,-96.234375,13,overload,13,0,0,0.7103365384615384,0.9903846153846154
1,506,8843,-96.178125,12,overload,11,0,1,0.58984375,0.96875
1,507,8863,-96.54375,20,overload,18,1,1,0.7171875,0.94375
1,508,8877,-97.56875,14,overload,13,1,0,0.7477678571428571,0.9285714285714286
1,509,8891,-96.65625,14,overload,14,0,0,0.7611607142857143,0.9910714285714286
1,510,8909,-97.74375,18,overload,14,2,2,0.6302083333333334,0.9791666666666666
1,511,8918,-97.28125,9,overload,9,0,0,0.6979166666666666,1.0
1,512,8937,-97.034375,19,overload,16,1,2,0.6702302631578947,0.9868421052631579
1,513,8956,-95.26875,19,energy,16,0,3,0.5773026315789473,0.993421052631579
1,514,8977,-96.01875,21,energy,18,1,2,0.6532738095238095,0.9702380952380952
1,515,8993,-96.85,16,overload,15,1,0,0.734375,0.953125
1,516,9013,-96.24375,20,energy,16,0,4,0.5921875,0.99375
1,517,9041,-98.88125,28,energy,22,3,3,0.7243303571428571,1.0
1,518,9064,-95.34375,23,energy,18,1,4,0.5584239130434783,1.0
1,519,9087,-95.9375,23,energy,18,1,4,0.5842391304347826,1.0
1,520,9109,-97.6,22,energy,16,1,5,0.5909090909090909,1.0
1,521,9120,-96.78125,11,overload,11,0,0,0.7073863636363636,0.9659090909090909
1,522,9139,-97.440625,19,energy,16,0,3,0.6916118421052632,0.9868421052631579
1,523,9157,-95.615625,18,energy,17,0,1,0.6953125,0.9791666666666666
1,524,9169,-97.328125,12,overload,12,0,0,0.77734375,0.9270833333333334
1,525,9180,-98.959375,11,overload,10,1,0,0.8053977272727273,0.8977272727272727
1,526,9198,-96.60625,18,energy,16,0,2,0.6892361111111112,1.0
1,527,9219,-96.6625,21,energy,15,0,6,0.5267857142857143,1.0
1,528,9240,-94.946875,21,overload,17,1,3,0.5498511904761905,0.9880952380952381
1,529,9258,-96.503125,18,overload,15,0,3,0.6223958333333334,0.9722222222222222
1,530,9265,-97.765625,7,overload,7,0,0,0.6808035714285714,0.9821428571428571
1,531,9276,-98.771875,11,overload,10,1,0,0.7883522727272727,0.9772727272727273
1,532,9289,-96.94375,13,overload,12,0,1,0.6802884615384616,0.9807692307692307
1,533,9308,-95.378125,19,energy,16,0,3,0.5830592105263158,1.0
1,534,9326,-95.60625,18,energy,16,0,2,0.6336805555555556,0.9861111111111112
1,535,9342,-95.91875,16,overload,14,0,2,0.607421875,1.0
1,536,9352,-97.990625,10,overload,9,0,1,0.6890625,1.0
1,537,9366,-95.865625,14,overload,13,0,1,0.6261160714285714,0.9642857142857143
1,538,9380,-98.653125,14,overload,12,2,0,0.7466517857142857,0.9732142857142857
1,539,9390,-97.5625,10,overload,10,0,0,0.75625,0.9875
1,540,9406,-96.31875,16,overload,15,0,1,0.701171875,0.96875
1,541,9424,-98.21875,18,overload,13,0,5,0.5954861111111112,0.9861111111111112
1,542,9433,-98.03125,9,overload,9,0,0,0.78125,0.9166666666666666
1,543,9452,-96.14375,19,energy,16,0,3,0.6233552631578947,0.9868421052631579
1,544,9463,-96.203125,11,overload,11,0,0,0.6548295454545454,1.0
1,545,9470,-98.375,7,overload,7,0,0,0.7678571428571429,0.9285714285714286
1,546,9488,-95.871875,18,overload,16,1,1,0.6484375,0.9861111111111112
1,547,9502,-96.81875,14,overload,13,0,1,0.6941964285714286,0.9285714285714286
1,548,9515,-97.38125,13,overload,12,1,0,0.7139423076923077,0.9711538461538461
1,549,9537,-96.759375,22,energy,18,2,2,0.6526988636363636,1.0
1,550,9553,-96.965625,16,overload,14,1,1,0.6728515625,0.9765625
1,551,9565,-97.19375,12,overload,11,1,0,0.6744791666666666,0.9791666666666666
1,552,9574,-96.90625,9,overload,9,0,0,0.65625,0.9583333333333334
1,553,9586,-96.265625,12,overload,12,0,0,0.6888020833333334,0.9791666666666666
1,554,9607,-95.840625,21,energy,19,1,1,0.6971726190476191,0.9880952380952381
1,555,9625,-95.965625,18,overload,16,1,1,0.6536458333333334,0.9375
1,556,9634,-97.53125,9,overload,9,0,0,0.7256944444444444,0.9861111111111112
1,557,9639,-98.6875,5,overload,5,0,0,0.7375,1.0
1,558,9649,-96.71875,10,overload,10,0,0,0.671875,1.0
1,559,9671,-95.978125,22,energy,18,1,3,0.6171875,0.9715909090909091
1,560,9685,-96.671875,14,overload,14,0,0,0.7622767857142857,0.9196428571428571
1,561,9703,-96.584375,18,energy,17,0,1,0.7491319444444444,0.9861111111111112
1,562,9721,-98.128125,18,overload,15,2,1,0.7126736111111112,0.9930555555555556
1,563,9731,-97.078125,10,overload,10,0,0,0.7078125,0.9875
1,564,9747,-96.959375,16,overload,15,0,1,0.7412109375,0.9140625
1,565,9762,-96.209375,15,overload,14,0,1,0.6739583333333333,0.9833333333333333
1,566,9780,-95.903125,18,energy,16,0,2,0.6501736111111112,0.9930555555555556
1,567,9788,-98.125,8,overload,8,0,0,0.765625,0.984375
1,568,9808,-95.7125,20,energy,16,0,4,0.565625,1.0
1,569,9827,-97.503125,19,energy,16,0,3,0.6949013157894737,1.0
1,570,9845,-95.215625,18,energy,16,0,2,0.6119791666666666,0.9722222222222222
1,571,9864,-96.89375,19,energy,16,0,3,0.662828947368421,0.9276315789473685
1,572,9882,-95.521875,18,energy,17,0,1,0.6901041666666666,0.9930555555555556
1,573,9901,-96.065625,19,energy,16,0,3,0.6192434210526315,1.0
1,574,9919,-95.865625,18,energy,17,0,1,0.7092013888888888,0.9444444444444444
1,575,9936,-97.1125,17,overload,14,1,2,0.6360294117647058,0.9411764705882353
1,576,9957,-97.740625,21,energy,15,0,6,0.578125,1.0
1,577,9969,-97.959375,12,overload,11,1,0,0.73828125,0.90625
1,578,9984,-95.6875,15,overload,15,0,0,0.7125,0.8833333333333333
1,579,10005,-96.290625,21,overload,17,1,3,0.6138392857142857,0.9940476190476191
1,580,10030,-96.421875,25,energy,20,2,3,0.636875,1.0
1,581,10052,-96.165625,22,energy,18,1,3,0.6257102272727273,0.9943181818181818
1,582,10075,-95.515625,23,energy,18,1,4,0.5658967391304348,0.9836956521739131
1,583,10083,-97.703125,8,overload,8,0,0,0.712890625,1.0
1,584,10101,-95.98125,18,energy,16,0,2,0.6545138888888888,1.0
1,585,10110,-97.71875,9,overload,9,0,0,0.7465277777777778,0.9861111111111112
1,586,10126,-96.503125,16,overload,13,0,3,0.5751953125,1.0
1,587,10144,-97.23125,18,overload,16,1,1,0.7239583333333334,0.9861111111111112
1,588,10152,-97.34375,8,overload,8,0,0,0.66796875,1.0
1,589,10172,-95.196875,20,energy,16,0,4,0.53984375,0.99375
1,590,10182,-97.546875,10,overload,10,0,0,0.7546875,0.925
1,591,10200,-96.559375,18,energy,16,0,2,0.6866319444444444,0.9722222222222222
1,592,10206,-98.4375,6,overload,6,0,0,0.7395833333333334,0.9791666666666666
1,593,10216,-97.265625,10,overload,10,0,0,0.7265625,0.95
1,594,10234,-97.675,18,overload,15,1,2,0.6875,0.9791666666666666
1,595,10245,-97.2875,11,overload,10,0,1,0.6534090909090909,0.9659090909090909
1,596,10256,-97.515625,11,overload,11,0,0,0.7741477272727273,0.9659090909090909
1,597,10270,-98.325,14,overload,12,1,1,0.7232142857142857,0.9642857142857143
1,598,10279,-98.015625,9,overload,9,0,0,0.7795138888888888,0.875
1,599,10297,-94.459375,18,energy,17,0,1,0.6310763888888888,0.9652777777777778
1,600,10316,-96.034375,19,energy,16,0,3,0.6175986842105263,0.9868421052631579
1,601,10334,-96.98125,18,energy,16,0,2,0.7100694444444444,0.9791666666666666
1,602,10353,-96.284375,19,energy,16,0,3,0.6307565789473685,0.9605263157894737
1,603,10373,-96.703125,20,energy,15,0,5,0.56015625,0.975
1,604,10389,-97.00625,16,overload,15,0,1,0.744140625,0.96875
1,605,10402,-97.66875,13,overload,11,0,2,0.6514423076923077,1.0
1,606,10413,-98.94375,11,overload,10,1,0,0.8039772727272727,0.8977272727272727
1,607,10433,-98.25,20,overload,15,2,3,0.6375,1.0
1,608,10449,-95.95,16,overload,14,0,2,0.609375,1.0
1,609,10471,-96.384375,22,energy,18,1,3,0.6356534090909091,1.0
1,610,10489,-96.403125,18,energy,16,0,2,0.6779513888888888,0.9791666666666666
1,611,10505,-96.903125,16,overload,14,0,2,0.6689453125,1.0
1,612,10518,-97.2625,13,overload,11,0,2,0.6201923076923077,0.9519230769230769
1,613,10529,-96.578125,11,overload,11,0,0,0.6889204545454546,1.0
1,614,10542,-98.075,13,overload,11,0,2,0.6826923076923077,0.9615384615384616
1,615,10555,-97.44375,13,overload,12,0,1,0.71875,0.9807692307692307
1,616,10575,-96.009375,20,energy,16,0,4,0.58046875,0.99375
1,617,10588,-98.64375,13,overload,10,2,1,0.6418269230769231,1.0
1,618,10602,-96.021875,14,overload,13,0,1,0.6372767857142857,0.9732142857142857
1,619,10619,-96.559375,17,overload,15,0,2,0.6681985294117647,0.9852941176470589
1,620,10633,-98.45625,14,overload,11,0,3,0.6540178571428571,0.9821428571428571
1,621,10652,-96.70625,19,energy,16,0,3,0.6529605263157895,0.993421052631579
1,622,10660,-97.796875,8,overload,8,0,0,0.724609375,0.96875
1,623,10681,-96.89375,21,energy,18,1,2,0.6949404761904762,0.9880952380952381
1,624,10699,-96.278125,18,energy,16,0,2,0.6710069444444444,0.9930555555555556
1,625,10719,-96.01875,20,overload,17,1,2,0.6359375,0.96875
1,626,10739,-96.509375,20,energy,16,0,4,0.60546875,1.0
1,627,10757,-95.2875,18,energy,17,0,1,0.6770833333333334,0.9722222222222222
1,628,10775,-96.115625,18,energy,17,0,1,0.7230902777777778,0.9930555555555556
1,629,10796,-95.753125,21,energy,18,1,2,0.640625,0.9821428571428571
1,630,10804,-97.84375,8,overload,8,0,0,0.73046875,0.984375
1,631,10816,-96.859375,12,overload,12,0,0,0.73828125,0.8958333333333334
1,632,10834,-96.19375,18,energy,17,0,1,0.7274305555555556,0.9722222222222222
1,633,10849,-97.69375,15,overload,14,0,1,0.7729166666666667,0.9833333333333333
1,634,10855,-98.84375,6,overload,6,0,0,0.8072916666666666,0.9166666666666666
1,635,10874,-96.26875,19,energy,16,0,3,0.6299342105263158,0.993421052631579
1,636,10882,-97.65625,8,overload,8,0,0,0.70703125,0.96875
1,637,10896,-96.7875,14,overload,13,1,0,0.6919642857142857,0.9642857142857143
1,638,10908,-96.21875,12,overload,12,0,0,0.6848958333333334,0.9895833333333334
1,639,10926,-97.14375,18,overload,15,1,2,0.6579861111111112,0.9861111111111112
1,640,10947,-95.8625,21,energy,18,1,2,0.6458333333333334,0.9821428571428571
1,641,10959,-98.1,12,overload,11,0,1,0.75,0.9895833333333334
1,642,10978,-96.003125,19,energy,16,0,3,0.615953947368421,1.0
1,643,10993,-98.9875,15,overload,12,2,1,0.7125,1.0
1,644,11004,-97.3125,11,overload,11,0,0,0.7556818181818182,1.0
1,645,11024,-96.040625,20,energy,16,0,4,0.58203125,1.0
1,646,11043,-95.096875,19,energy,16,1,2,0.5682565789473685,0.9868421052631579
1,647,11055,-98.825,12,overload,10,1,1,0.71875,1.0
1,648,11078,-96.709375,23,energy,17,1,5,0.5699728260869565,1.0
1,649,11089,-97.896875,11,overload,10,0,1,0.7088068181818182,0.9545454545454546
1,650,11105,-98.003125,16,overload,13,2,1,0.6689453125,0.9921875
1,651,11120,-95.109375,15,overload,15,0,0,0.6739583333333333,0.975
1,652,11134,-97.1375,14,overload,12,1,1,0.6383928571428571,0.9464285714285714
1,653,11155,-96.315625,21,energy,18,1,2,0.6674107142857143,0.9166666666666666
1,654,11169,-97.575,14,overload,12,0,2,0.6696428571428571,0.9910714285714286
1,655,11186,-97.153125,17,overload,15,0,2,0.703125,1.0
1,656,11199,-96.7875,13,overload,12,1,0,0.6682692307692307,0.9038461538461539
1,657,11219,-97.859375,20,energy,15,0,5,0.61796875,1.0
1,658,11233,-96.365625,14,overload,13,0,1,0.6618303571428571,0.9910714285714286
1,659,11247,-96.990625,14,overload,13,0,1,0.7064732142857143,0.9642857142857143
1,660,11258,-97.178125,11,overload,10,0,1,0.6434659090909091,0.9772727272727273
1,661,11293,-96.696875,35,energy,26,5,4,0.6227678571428571,0.9678571428571429
1,662,11312,-95.471875,19,overload,16,2,1,0.5879934210526315,0.9868421052631579
1,663,11333,-95.45625,21,energy,18,1,2,0.6264880952380952,0.9404761904761905
